
7013,武斗家
7014,武士
7015,巴萨卡
7016,蒙克
7017,武将
7018,剑圣

;7050～,遠隔物理系ジョブ
7050,弓箭手
7051,猎人
7052,狙击手
7053,弓箭手
7054,猎人
7055,狙击手
7056,火枪兵
7057,护林员
7058,枪手

;7100～,魔術士系ジョブ
7100,白魔法师
7101,黑魔法师
7102,巫师
7103,法师
7104,巫女
7105,魔法师
7106,女巫
7107,死灵术士
7108,祈祷师
7109,女巫
7110,死灵法师
7111,萨满
7112,牧师
7113,咒术师
7114,阴阳师
7115,术士
7116,侍僧
7117,主教
7118,枢机主教
7119,时魔导士
7120,大魔导师
7121,贤者
7122,圣人

;7150～,魔法戦士系ジョブ
7150,魔法战士
7151,魔法少女
7152,战斗修女
7153,退魔巫女
7154,退魔师
7155,驱魔师
7156,黑暗骑士
7157,圣骑士
7158,女武神
7159,暗黑骑士
7160,圣骑士

;7200～,遠近両用系ジョブ
7200,旅客
7201,冒险家
7202,战斗女仆
7203,土匪
7204,海盗
7205,勇者（自称）
7206,强盗
7207,海盗
7208,勇者
7209,盗贼
7210,小偷
7211,亚马逊人
7212,忍者
7213,刺客
7214,女忍者
7215,对魔忍
7216,警察
7217,警长

;7250～,道具・支援戦闘系ジョブ
7250,药师
7251,召唤师
7252,魔兽使
7253,医师
7254,召唤使
7255,驯兽师
7256,炼金术师
7257,吟游诗人
7258,舞女
7259,炼丹师
7260,舞者
7261,乐师
7262,战士

;7300～,非戦闘ジョブ
7300,女仆
7301,修女
7302,巫女
7303,商人
7304,铁匠
7305,学者
7306,厨师
7307,牧羊人
7308,放牛的
7309,农户
7310,织布
7311,园丁
7312,护士
7313,护士
7314,医生
7315,学生
7316,女学生
7317,偶像

;7350～,王族ジョブ
7350,圣母
7351,公主
7352,姫巫女
7353,姫骑士
7354,公主




	;7800～,マイルストーン達成時の報酬
;7800～,行動
7800,魔术师奴隶的目标委托（包括雇佣老兵的费用）・＜魔力枷锁＞入手
7801,＜母乳浓厚化药＞获取
7802,＜膨乳药＞入手

7810,设施【魔族行会】解锁・＜魔力枷锁＞获得2个
7811,系统【房间分配更改】解锁・＜缝纫工具套装＞入手
7812,日程【调剂】解放
7813,系统【清洁当班更改】解放
7814,设施【不动产】解放
7815,＜造型工具套装＞入手
7816,＜工具套装＞入手

7820,＜死灵之书＞入手・魔术学习解锁
7821,＜触手生物生态图鉴＞入手・【触手魔术】学习解锁・触手AP+1
7822,＜小型灵力抽取装置＞・＜家用魔力储存器＞入手
7823,＜灵力抽取装置＞入手・日程【抽取】解锁・系统【用抽取的魔力削减经费】解锁
7824,设施【魔王军研究所】解放
7825,＜业务用魔力储存器＞入手

7830,设施【魔界农协】的【纳税比例变更】解锁

7840,日程【训练】解锁・系统【自己战斗】／【让奴隶战斗】解锁
7841,＜魅魔发行的薄本＞入手・【淫纹・性魔术】学习解锁

	;7850～,不動産設備アンロック
7850,房间分配中增加【奴隶寮】
7851,系统【搾乳奴隶用牛舍】解锁
7852,晚餐轮值・系统【烹饪轮值变更】解锁
7853,系统【一起洗澡】解放
7854,系统【大浴场】解锁・日程【大浴场清洁】解锁



;7900～,軍事Lvアンロック,
7900,＜魔力枷＞入手
7901,日程【图书馆】解锁・【禁断魔术】学习解锁

;7910～,科学技術Lvアンロック,
7910,＜魔力枷＞入手
7911,＜高级药学台＞入手・【调剂】中添加制造肉体改造药

;7920～,オカチ街Lvアンロック,
7920,系统【贷款】解锁・设施【成人用品店】解锁
7921,【和服店】的商品追加：工作用・内衣
7922,设施【家具屋】解放
7923,【和服店】的商品增加2：复制品・饰品
7924,＜魔法剪刀＞入手
7925,【和服店】的商品增加3：成人装束／内衣
7926,【和服店】的商品增加4：异世界衣服／内衣・部分复制品


;7930～,酪農業Lvアンロック,
7930,设施【魔界农协】的【魔界乳牛设备购买】解锁
7931,【和服店】的商品追加：乳牛套装
7932,系统【商业合作】解放





	;8000～,FLAG呼び出し用その3？
;8000～,EXPのスケジュール実行回数の参照
8000,奶农
8001,事务
8002,调剂
8003,搾乳
8004,抽出
8005,调教来自,	;「あなたからの」になる
8006,受过百合调教
8007,百合调教完成
8008,体内凌辱
8009,料理
	;8010,清洁
	;8011,接客
8012,被轮奸
	;8013,浴池清洁
8014,浴池清洁,		;あとで「大浴場掃除」に変更する
8015,战斗训练
	;8016,魔術訓練
	;8017,ごはん当番
8018,触手刺激搾乳


;8050～,表示コマンドBIT
8050,Ｂ刺激,
8051,Ｎ刺激,
8052,Ｃ刺激,
8053,Ｖ刺激,
8054,Ａ刺激,
8055,Ｍ刺激,
8056,其他,
8057,阴茎,
8058,奉仕,
8059,道具,
8060,触手,
8061,痛苦,





;8100～,ペットとのコミュニケーション
8100,爱抚
8101,轻轻地爱抚
8102,充分地爱抚
8103,ｸﾞｯﾎﾞｰｲ
8104,激烈地爱抚
8105,像暴风雨一样爱抚
8106,不知满足的爱抚
8107,控制不住地爱抚

;8120～,オルトロスの接続詞
8120,和
8121,＆
8122,・
8123,／
8124,和
8125,feat.
8126,with

;8130～,デフォルト脱衣状態
8130,保持当前状态
8131,半脱
8132,上半身半脱下
8133,衣服・内衣脱衣
8134,全裸
8135,仅内衣
8136,半脱下内衣




;8200～,提携事業
8200,人类搾乳牧场


	;8300～,嗜好TALENT
;8300～,動物,
8300,牛,
8301,马,
8302,狗,
8303,猫,
8304,仓鼠,
8305,羊,

;8320～,性別・身分・種族,
8320,男,
8321,女,
8322,儿童,
8323,贵族,
8324,王族,
8325,同族,
8326,天界族,
8327,魔族,

;8330～,業務ほか行動,
8330,浴室,
8331,清洁,
8332,料理,
8333,读书,
8334,植物,
8335,机械,
8336,实验,
8337,时尚,

;8350～,味覚,
8350,母乳,
8351,西式点心,
8352,和式点心,
8353,酒,
8354,茶,
8355,酸味,
8356,辛味,
8357,鱼,
8358,肉,
8359,野菜,





	;9000～,ヒント使用項目
;9000～,メインメニューボタン
9000,日程运行,
9001,调教对象选择,
9002,成批更改日程,
9003,升级,
9004,更改显示项目,
9005,上街,
9006,提示,
9007,各种信息・管理,
9008,保存／加载,
9009,选项,
9010,主屏幕扩展显示,
9011,显示项切换,
9012,身在魔界的人类一览,
9013,牧场信息,
9014,持有物品,
9015,主人公掌握的魔法,
9016,成就,
9017,奴隶检索,
9018,奴隶分类,
9019,奴隶隐藏设置应用,



;9030～,日程
9030,休息／等待,
9031,奶农／家畜的照料,
9032,调教／百合调教,
9033,百合调教补充,
9034,事务,
9035,调剂／药物的调合,
9036,调剂补充,
9037,训练,
9038,调教这个奴隶,
9039,搾乳（日程）,
9040,抽出（日程）,
9041,搾乳・抽出补充,
9042,体内凌辱,
9043,体内凌辱补充,
9044,牛棚内的情况,
9045,浴池清洁
9046,触手刺激搾乳



;9060～,欧派母乳
9060,母乳,
9061,母乳体质,
9062,魔力母乳体质,
9063,搾乳（日程）,
9064,抽出（日程）,
9065,搾乳・抽出补充,
9066,胸围大小,
9067,胸围大小补充,
9068,膨乳,
9069,搾乳器,
9070,小型灵力抽出装置,
9071,吸奶,
9072,触手搾乳,
9073,搾乳能量吸收,
9074,牛舍,
9075,母乳容量,
9076,母乳生产力,
9077,母乳容量和生产力计算,
9078,母乳的出货,
9079,母乳出货金额计算,
9080,母乳商品名称,
9081,母乳浓度,
9082,母性,
9083,母性补充,
9084,可吸收的灵力,
9085,可吸收的魔力,
9086,搾乳中毒,
9087,乳牛堕落,
9088,奶牛（状态）,



;9100～,パラメータ
9100,体力,
9101,灵力,
9102,魔力,
9103,可吸收的灵力,
9104,可吸收的魔力,
9105,等级,
9106,胸围大小,
9107,胸围大小补充,
9108,战斗力,
9109,同伴战斗力,
9110,战斗适性,
9111,奶农,
9112,事务,
9113,清洁,
9114,料理,
9115,药学,
9116,接客（施工中）,



;9130～,精神力・状態
9130,抵抗心,
9131,自尊心,
9132,厌恶感,
9133,理性,
9134,精神力,
9135,好感度,
9136,乳牛堕落,
9137,无抵抗时限制解除,
9138,反抗,
9139,拒绝,
9140,屈服,
9141,陷落,
9142,恋慕,
9143,隶属,
9144,奶牛（状态）,
9145,洗脑,
9146,家畜,
9147,虚脱,
9148,崩坏,
9149,痛苦刻印,
9150,恐怖刻印,
9151,绝望刻印,



;9160～,Ｈステータス
9160,Ａ感觉／Ａ敏感度,
9161,Ｂ感觉／Ｂ敏感度,
9162,Ｃ感觉／Ｃ敏感度,
9163,Ｖ感觉／Ｖ敏感度,
9164,Ｎ感觉／Ｎ敏感度,
9165,技巧,
9166,奉仕精神,
9167,胸围大小,
9168,胸围大小补充,
9169,母乳容量,
9170,母乳生产力,
9171,母乳容量和生产力计算,
9172,母乳浓度,
9173,母性,
9174,母性补充,
9175,膣内射精中毒,
9176,尻穴射精中毒,
9177,乳内射精中毒,
9178,精饮中毒,
9179,精液中毒,
9180,轮奸中毒,
9181,受虐癖,
9182,百合癖,
9183,搾乳中毒,
9184,触手中毒,
9185,Ｖ・Ａ・Ｐ的尺寸,



;9200～,リソース
9200,资金,
9201,储存灵力,
9202,储存魔力,
9203,主人公的灵力,
9204,主人公的魔力,
9205,贡献pt,
9206,奶牛健康度,
9207,事务工作量,
9208,大浴场清洁完成度




;----------------------------------------------------------,
;以下名前用,
;名前　日：10000～10999　英：11000～11999　仏：12000～12999　独：13000～13999　,
;伊：14000～14999　露15000～15999　ファンタジー16000～16999,
;
;個人的な趣味から日本人名はカタカナ、一部ひらがなで,（ウィキペディア内Category:日本語の女性名　ほかゲームキャラなど参照）,
;単純に有名な別人が思い出されてしまってヌけないので除外した名前もあります,
;その場合付け足しても消される可能性が高いので加筆する方はご了承ください,
;外国名は7文字上限にしておきます,自分で上限超えて名付けるときはレイアウトが崩れることをご了承ください,

;10000～,日本名
10000,爱
10001,爱佳
10002,爱子
10003,蓝
10004,青叶
10005,茜
10006,明里
10007,秋
10008,秋叶
10009,朝子
10010,浅野
10011,麻美
10012,梓美
10013,明日香
10014,梓
10015,梓美
10016,温子
10017,天音
10018,彩
10019,彩香
10020,彩音
10021,菖蒲
10022,鮎
10023,步美
10024,亚里沙
10025,杏子
10026,伊绪
10027,伊绪里
10028,五十铃
10029,泉
10030,樱月
10031,伊藤
10032,祈
10033,伊吹
10034,色葉
10035,卯月
10036,海未
10037,鸟鸣
10038,艾力
10039,江利子
10040,乙女
10041,枫
10042,香织
10043,香織
10044,神楽
10045,霞
10046,奏
10047,加奈惠
10048,奏
10049,佳也
10050,神奈
10051,季京
10052,镜花
10053,恭子
10054,霧香
10055,桐子
10056,桐凛
10057,久美
10058,久美子
10059,胡桃
10060,可可
10061,心爱
10062,心
10063,小夏
10064,小春
10065,小麦
10066,小雪
10067,冴子
10068,小绫
10069,咲
10070,樱
10071,樱子
10072,五月
10073,智美
10074,沙奈
10075,早苗
10076,沙耶
10077,纱弥香
10078,小百合
10079,小夜
10080,针鱼
10081,沙良
10082,沙恋
10083,沙和
10084,珊瑚
10085,潮里
10086,紫苑
10087,诗樱
10088,静香
10089,静流
10090,忍
10091,忍
10092,志保
10093,秀子
10094,纯子
10095,白石
10096,水榴
10097,铃
10098,铃香
10099,铃奈
10100,铃音
10101,雀
10102,铃兰
10103,昴
10104,紫罗兰
10105,清子
10106,瑟娜
10107,丽奈
10108,仙
10109,空
10110,多惠
10111,多恵子
10112,巧美
10113,玉緒
10114,玉希
10115,玉子
10116,珠世
10117,千秋
10118,千惠理
10119,千花
10120,千景
10121,千世
10122,千鶴
10123,千岁
10124,千早
10125,千春
10126,千代
10127,月子
10128,铃莲
10129,椿
10130,纺
10131,露
10132,桃华
10133,友
10134,朋惠
10135,智香
10136,奈绪
10137,凪
10138,梛
10139,夏海
10140,夏芽
10141,抚子
10142,奈奈
10143,七香
10144,七子
10145,七星
10146,奈奈美
10147,奈美
10148,寧寧
10149,奈奈香
10150,希
10151,葉月
10152,初音
10153,花
10154,花子
10155,花阳
10156,春香
10157,晴子
10158,春菜
10159,晴美
10160,光
10161,久香
10162,瞳
10163,雏
10164,日向
10165,火乃江
10166,姬莉
10167,向日葵
10168,姬
10169,日和
10170,风香
10171,风子
10172,吹雪
10173,文香
10174,萤
10175,穗香
10176,焰
10177,舞
10178,舞子
10179,真绪
10180,町子
10181,祭
10182,圆
10183,真昼
10184,真帆
10185,麻美
10186,真夜
10187,真由
10188,真由子
10189,真由美
10190,美羽
10191,澪
10192,美香
10193,蜜柑
10194,美希
10195,未来
10196,命
10197,美咲
10198,美咲
10199,美佐子
10200,美里
10201,瑞希
10202,美铃
10203,美知子
10204,美千流
10205,美月
10206,美津子
10207,翠
10208,美奈子
10209,南
10210,美濃
10211,美濃梨
10212,美晴
10213,美冬
10214,合欢
10215,都子
10216,雅
10217,美由
10218,美雪
10219,美代
10220,未来
10221,美理恵
10222,睦美
10223,紫
10224,美
10225,芽以子
10226,恵美
10227,萌
10228,红葉
10229,桃
10230,桃子
10231,八重
10232,弥千代
10233,弥生
10234,唯
10235,优香
10236,优奈
10237,优里
10238,由香
10239,由香里
10240,雪
10241,雪乃
10242,柚子
10243,弥生梨葉
10244,由美
10245,百合
10246,洋子
10247,蓬
10248,兰
10249,理香
10250,理香子
10251,理子
10252,丽沙
10253,律
10254,丽奈
10255,莉莉香
10256,莉莉子
10257,凛
10258,铃瑚
10259,璐璐
10260,琉璃
10261,莲花
10262,若菜
10263,若葉

;11000～,イギリス名
11000,艾比
11001,艾维
11002,艾奥内
11003,艾达
11004,艾娜
11005,艾涅亚斯
11006,艾内斯
11007,艾拉
11008,虹膜
11009,艾琳
11010,阿加莎
11011,阿吉
11012,阿格尼斯
11013,阿什利
11014,阿泽雷亚
11015,阿达莱德
11016,阿迪
11017,阿德拉
11018,阿德林
11019,阿德尔
11020,阿德里亚娜
11021,安娜
11022,阿纳斯塔西娅
11023,安娜贝拉
11024,安娜贝尔
11025,茴香
11026,安妮塔
11027,安妮
11028,安妮特
11029,阿涅利
11030,阿比盖尔
11031,阿布纳
11032,阿布拉
11033,阿波罗尼亚
11034,阿马贝尔
11035,阿曼达
11036,紫
11037,阿米莉亚
11038,阿拉基纳
11039,阿拉贝拉
11040,阿拉纳
11041,亚里沙
11042,艾丽西亚
11043,爱丽丝
11044,艾莉森
11045,艾丽莎
11046,艾
11047,阿尔维恩
11048,阿尔西亚
11049,阿尔西
11050,阿尔达
11051,阿尔迪斯
11052,青蒿
11053,阿尔巴
11054,艾伯塔
11055,阿尔法
11056,阿尔玛
11057,亚历山德拉
11058,阿列克西亚
11059,亚历克西斯
11060,阿莱西亚
11061,亚历克斯
11062,安
11063,安吉拉
11064,安吉利亚
11065,安杰利卡
11066,安杰林
11067,安杰利娜
11068,安东尼娅
11069,安德里亚
11070,安托瓦内特
11071,安娜・玛丽
11072,琥珀
11073,阿莎
11074,阿瑟
11075,欧内斯丁
11076,阿林
11077,夏娃
11078,伊万纳
11079,伊夫林
11080,伊扎德拉
11081,伊莎贝拉
11082,伊莎贝尔
11083,伊菲根尼亚
11084,伊博特
11085,伊莫根
11086,伊丽莎
11087,伊尔盖
11088,伊尔马
11089,伊莲娜
11090,英格丽德
11091,伊迪
11092,伊迪丝
11093,伊尼德
11094,维奥拉
11095,维奥莱特
11096,瓦妮莎
11097,瓦尔
11098,瓦莱里亚
11099,瓦莱丽
11100,瓦伦丁
11101,瓦伦蒂纳
11102,弗吉尼亚
11103,维吉尔
11104,瓦纳
11105,维
11106,维夫
11107,维瓦尔
11108,维维娅
11109,薇薇
11110,维多利亚
11111,维基
11112,温尼弗雷德
11113,温尼
11114,维尼
11115,威尔玛
11116,维罗梅纳
11117,温
11118,维纳斯
11119,维拉
11120,维罗尼卡
11121,温迪
11122,乌
11123,乌尔苏拉
11124,艾达
11125,阿德里安
11126,愚人节
11127,艾米
11128,伊娃
11129,埃瓦多尼
11130,埃斯特
11131,埃斯特拉
11132,酯
11133,埃塞尔
11134,埃塔
11135,埃蒂
11136,埃德娜
11137,埃诺拉
11138,埃皮尔
11139,埃菲
11140,埃玛
11141,爱美
11142,埃米利亚
11143,艾米丽
11144,艾米
11145,ＥＭ
11146,埃梅利纳
11147,叶梅林
11148,埃拉
11149,埃里卡
11150,伊丽莎
11151,伊丽莎白
11152,埃利斯
11153,伊利
11154,埃尔维拉
11155,埃尔莎
11156,埃尔西
11157,艾尔玛
11158,埃雷亚诺拉
11159,乙二醇
11160,伊莱恩
11161,埃莱奥诺拉
11162,伊莱克特拉
11163,埃琳娜
11164,埃伦
11165,埃洛伊斯
11166,埃弗里尔
11167,空中
11168,自尊心
11169,蛋白石
11170,奥菲利亚
11171,奥里亚纳
11172,奥利维亚
11173,奥林匹亚
11174,橄榄
11175,奥尔加
11176,奥古斯塔
11177,奥德丽
11178,奥雷利亚
11179,卡桑德拉
11180,卡蒂
11181,卡蒂纳
11182,卡特里娜
11183,卡特林
11184,加布里埃尔
11185,卡米拉
11186,加拉太
11187,卡琳娜
11188,卡伦
11189,卡斯蒂
11190,格蒂
11191,盖特鲁
11192,卡拉
11193,塞赛亚
11194,套
11195,基蒂
11196,吉内维尔
11197,金
11198,凯瑟琳
11199,凯茜
11200,卡斯
11201,凯瑟琳
11202,凯思琳
11203,进
11204,卡罗琳
11205,卡罗琳
11206,卡罗尔
11207,坎迪斯
11208,基尔斯滕
11209,金伯利
11210,格耶纳维亚
11211,古恩达
11212,瓜林林
11213,格拉迪斯
11214,克拉拉
11215,克拉丽斯
11216,克拉丽莎
11217,晶体
11218,克里斯蒂安
11219,克里斯蒂亚娜
11220,克里斯廷
11221,克里斯蒂
11222,克里斯蒂娜
11223,克里斯特尔
11224,格里泽尔
11225,格里塞尔达
11226,克里西
11227,格里蒂
11228,格里尼斯
11229,克莱尔
11230,格雷斯
11231,格蕾塔
11232,格雷琴
11233,克莱门斯
11234,克莱门汀
11235,格伦达
11236,格洛丽亚
11237,格罗利亚纳
11238,克洛伊
11239,克劳迪娅
11240,凯里
11241,凯
11242,凯蒂
11243,凯特
11244,盖
11245,凯利
11246,加里
11247,格尔达
11248,戈迪瓦
11249,康妮
11250,科林纳
11251,科林
11252,科莱特
11253,康斯坦斯
11254,科迪利亚
11255,考特尼
11256,科内利亚
11257,可乐
11258,戈尔迪
11259,萨斯基亚
11260,萨维纳
11261,萨夫隆
11262,萨贝拉
11263,萨曼莎
11264,山姆
11265,沙良
11266,萨利
11267,莎乐美
11268,桑迪
11269,赞蒂比
11270,桑德拉
11271,桑德拉
11272,青色
11273,切
11274,詹妮
11275,杰米
11276,杰西卡
11277,杰西
11278,锡耶纳
11279,珍娜
11280,珍妮
11281,珍妮弗
11282,珍妮
11283,杰玛
11284,杰迈马
11285,谢米
11286,杰拉尔丁
11287,杰瑞
11288,谢丽尔
11289,雪莉
11290,杰德
11291,谢拉
11292,杰尔
11293,简
11294,吉赛尔
11295,悉尼
11296,金妮
11297,高级
11298,吉内布拉
11299,西维尔
11300,杰奎琳
11301,贾斯蒂娜
11302,贾斯廷
11303,沙兹内伊
11304,茉莉花
11305,杰
11306,珍妮丝
11307,珍妮特
11308,香农
11309,贾亚
11310,莎伦
11311,尚特尔
11312,雪莉
11313,沙林
11314,夏洛特
11315,朱阿尼塔
11316,朱迪
11317,朱迪思
11318,朱尼尔塔
11319,朱内维夫
11320,施拉米特
11321,朱莉娅
11322,朱利安
11323,朱利安纳
11324,朱丽叶
11325,朱莉
11326,朱恩
11327,乔安娜
11328,琼
11329,乔伊斯
11330,乔埃里
11331,约瑟夫
11332,约瑟芬
11333,乔迪
11334,朱莉
11335,乔琳
11336,乔
11337,乔治亚
11338,乔治亚纳
11339,乔治娜
11340,乔希
11341,肖纳
11342,乔汉娜
11343,琼
11344,鲸
11345,吉利安
11346,吉利
11347,吉尔
11348,西尔维娅
11349,辛西娅
11350,姜
11351,辛蒂
11352,吉恩
11353,苏珊娜
11354,苏珊娜
11355,明星
11356,斯泰西
11357,斯蒂芬妮
11358,斯特拉
11359,苏
11360,苏埃伦
11361,Sookie
11362,苏珊
11363,苏西
11364,塞迪
11365,塞西
11366,塞西莉亚
11367,塞西里
11368,塞西尔
11369,泽诺维亚
11370,塞拉菲纳
11371,西莉亚
11372,赛琳娜
11373,塞琳
11374,塞尔达
11375,塞尔马
11376,塞莱斯特
11377,索尼娅
11378,索菲亚
11379,索菲
11380,佐伊
11381,佐拉
11382,戴安娜
11383,金刚石
11384,黛
11385,戴纳
11386,塔尼亚
11387,丹尼尔
11388,丹尼
11389,塔瓦萨
11390,达芙妮
11391,鳕鱼
11392,塔利亚
11393,达里奥
11394,达里尔
11395,达尔西
11396,塔尔勒
11397,达尔纳
11398,亲爱的
11399,樱桃
11400,切尔西
11401,查米安
11402,蒂
11403,迪亚纳
11404,迪克西
11405,雏菊
11406,迪比纳
11407,蒂比
11408,蒂芙尼
11409,蒂利
11410,蒂尔达
11411,迪尔德雷
11412,蒂娜
11413,丹尼斯
11414,黛比
11415,黛布拉
11416,黛博拉
11417,德梅特里亚
11418,德拉
11419,迪莉娅
11420,泰瑞
11421,特尔谢
11422,特雷莎
11423,泰雷兹
11424,泰雷泽
11425,托利亚萨
11426,杜尔西拉
11427,多蒂
11428,多迪
11429,唐娜
11430,托尼
11431,多米尼加
11432,特里克西
11433,特里西亚
11434,多丽丝
11435,多利
11436,多琳
11437,特雷西
11438,多俄罗斯
11439,多萝西
11440,多洛雷斯
11441,多拉
11442,娜奥米
11443,娜塔莉亚
11444,娜塔莉
11445,娜塔莎
11446,纳迪亚
11447,纳迪恩
11448,南
11449,南希
11450,尼古拉
11451,尼基
11452,尼娜
11453,内莉
11454,内尔
11455,诺埃尔
11456,诺琳
11457,诺玛
11458,诺拉
11459,帕斯卡
11460,帕特西
11461,推杆
11462,帕蒂
11463,帕特里夏
11464,花
11465,巴贝特
11466,帕梅拉
11467,哈里特
11468,哈利
11469,三色堇
11470,汉纳
11471,芭莎
11472,珀西斯
11473,哈蒂
11474,伯尼斯
11475,芭芭拉
11476,芭比
11477,巴布拉
11478,赫敏
11479,和谐
11480,珍珠
11481,比安卡
11482,刮刀
11483,宾
11484,贝弗利
11485,希拉里
11486,比利
11487,希尔达
11488,希尔德加德
11489,比蒂
11490,法蒂玛
11491,范妮
11492,菲奥娜
11493,菲拉纳
11494,菲利斯
11495,菲利兹
11496,菲利帕
11497,菲利
11498,菲利达
11499,菲利内
11500,菲尔
11501,菲
11502,费
11503,脸
11504,费利西亚
11505,费里斯
11506,弗拉尼
11507,法郎
11508,弗兰基
11509,弗朗西斯卡
11510,法兰西
11511,弗朗西斯卡
11512,布里亚纳
11513,布里奇特
11514,普里希拉
11515,普里西
11516,普里姆罗斯
11517,弗里达
11518,普尔内拉
11519,弗雷迪
11520,弗雷德里卡
11521,布伦达
11522,弗洛
11523,弗洛拉
11524,弗洛伦斯
11525,比阿特丽克斯
11526,比阿特丽斯
11527,海利
11528,佩吉
11529,佩格
11530,希瑟
11531,贝西
11532,贝斯
11533,海斯特
11534,贝基
11535,贝齐
11536,贝蒂
11537,贝蒂
11538,海蒂
11539,贝蒂娜
11540,贝德利亚
11541,佩图拉
11542,贝尼塔
11543,便士
11544,佩内洛普
11545,贝贝
11546,贝拉
11547,贝里尔
11548,贝琳达
11549,贝尔
11550,珀塞福涅
11551,海伦娜
11552,海伦
11553,赫洛伊斯
11554,亨利埃塔
11555,黑泽尔
11556,邦妮
11557,波利安娜
11558,霍莉
11559,波利
11560,波尔沙
11561,希望
11562,保拉
11563,波琳
11564,杆
11565,波莱特
11566,迈拉
11567,迈利
11568,玛吉
11569,马格
11570,麦克西
11571,玛克辛
11572,麦格塔林
11573,马达林
11574,默奇
11575,麦迪逊
11576,马蒂尔达
11577,马德林
11578,圣母
11579,玛丽亚
11580,玛丽亚
11581,玛丽安
11582,玛丽安
11583,马里恩
11584,马里卡
11585,玛丽莎
11586,玛丽娜
11587,马里拉
11588,玛丽莲
11589,玛丽
11590,马尔维纳
11591,马尔文
11592,玛格丽特
11593,马塞拉
11594,马蒂纳
11595,玛格莱塔
11596,玛格丽特
11597,玛戈
11598,玛戈特
11599,玛莎
11600,玛格丽特
11601,马莎
11602,马乔里
11603,默西
11604,默特尔
11605,梅林
11606,斑马纹
11607,米奇
11608,米谢拉
11609,米歇尔
11610,明妮
11611,米纳尔瓦
11612,穆里埃尔
11613,米拉
11614,米拉贝尔
11615,米兰达
11616,米里亚姆
11617,米利森特
11618,米莉
11619,米尔德里德
11620,玛丽
11621,美
11622,梅西
11623,梅
11624,梅拉尼
11625,梅里尔
11626,梅丽莎
11627,梅莱尔
11628,梅林达
11629,梅尔
11630,梅尔维纳
11631,梅塞德斯
11632,梅雷迪斯
11633,旋律
11634,梅维斯
11635,梅根
11636,梅贝尔
11637,莫伊拉
11638,莫妮卡
11639,莫拉格
11640,莫莉
11641,莫迪
11642,模式
11643,莫德林
11644,莫娜
11645,莫林
11646,尤尼斯
11647,尤吉尼亚
11648,尤德拉
11649,尤费米亚
11650,约兰达
11651,约兰德
11652,激光
11653,拉维尼亚
11654,拉谢尔
11655,拉蒂沙
11656,拉纳
11657,雷蒙娜
11658,兰达
11659,兰迪
11660,拉拉
11661,里亚
11662,利安
11663,丽沙
11664,里兹
11665,利齐
11666,利兹韦斯
11667,丽塔
11668,莉迪亚
11669,丽奈
11670,利内特
11671,利维
11672,里贝卡
11673,莉莉安
11674,莉莉丝
11675,莉莉
11676,磷
11677,林赛
11678,林赛
11679,琳达
11680,李
11681,利拉
11682,露安娜
11683,鲁安娜
11684,路易莎
11685,路易丝
11686,卢埃拉
11687,勒克雷沙
11688,卢克蕾丝
11689,卢西安纳
11690,卢辛达
11691,露西尔
11692,卢娜
11693,红宝石
11694,露露
11695,露西
11696,露丝
11697,雷
11698,瑞秋
11699,雷娜
11700,雷拉
11701,莱奥诺拉
11702,莱昂诺尔
11703,雷吉娜
11704,莱斯利
11705,莱蒂斯
11706,雷蒂沙
11707,莉娜
11708,雷尼耶
11709,兰尼
11710,雷诺
11711,丽贝卡
11712,里根
11713,雷娜
11714,罗伊斯
11715,洛韦纳
11716,罗克桑纳
11717,罗莎蒙德
11718,罗莎琳德
11719,罗莎莉
11720,罗桑娜
11721,洛桑
11722,罗蒂
11723,罗伯塔
11724,罗维内塔
11725,罗宾
11726,罗宾娜
11727,罗米
11728,洛丽塔
11729,洛林
11730,洛雷塔
11731,洛莱恩
11732,罗莎
11733,罗西
11734,玫瑰
11735,罗斯玛丽
11736,装载机
11737,罗娜
11738,罗马
11739,滚轮
11740,罗利
11741,劳雷尔
11742,劳伦
11743,洛伦西亚
11744,万达

;12000～,フランス名
12000,阿德莱德
12001,阿加特
12002,阿格拉耶
12003,阿塔利
12004,阿德琳
12005,阿代尔
12006,阿德里安
12007,安娜
12008,阿奈斯
12009,安娜贝拉
12010,阿涅斯
12011,阿尼塞
12012,阿尼克
12013,安妮
12014,阿努克
12015,安妮特
12016,阿内莫内
12017,阿波琳
12018,阿曼德
12019,阿米拉
12020,阿梅利
12021,阿拉贝尔
12022,咏叹调
12023,阿里安
12024,烯醇
12025,阿里埃尔
12026,阿里安
12027,爱丽丝
12028,阿利泽
12029,阿琳
12030,青蒿
12031,阿尔梅尔
12032,亚历山德拉
12033,阿列克西亚
12034,阿雷特
12035,安杰利克
12036,安杰琳
12037,安杰尔
12038,安托南
12039,安德里亚
12040,安托瓦内特
12041,安托万
12042,安妮
12043,安布罗西内
12044,安丽叶
12045,伊亚桑特
12046,伊维特
12047,伊万纳
12048,伊莎贝尔
12049,伊扎博
12050,伊波利特
12051,伊尼斯
12052,伊琳
12053,伊莱尔
12054,英加
12055,英格利德
12056,维奥莱特
12057,瓦妮莎
12058,瓦莱丽
12059,维奥林
12060,维克托林
12061,维克托
12062,维尔金尼
